flower_inference,pollinator_inference,n_flowers,pipeline,"meta_data: threads=4, dataset_size=20, pollinator_batch_size=2"
0.24715339904651046,16.354180013993755,28,16.807594313984737
0.23712483799317852,18.036283676046878,31,18.43707581894705
0.2420157510205172,6.937856347009074,12,7.347984994004946
0.2380050680367276,7.45367213600548,13,7.854576710029505
0.23972774599678814,16.144512327970006,28,16.542971899965778
0.23751968302531168,17.024805778986774,29,17.42287349596154
0.2441908980254084,16.545755901024677,28,16.955564812989905
0.24394837603904307,5.259601818979718,9,5.739547803008463
0.2439531449927017,11.989061247033533,20,12.40118112100754
0.2441636819858104,14.192197388969362,24,14.607518392964266
0.2425364350201562,14.88440293900203,25,15.291690568963531
0.2852266930276528,13.607797707023565,23,14.058859074022621
0.24325513205258176,16.069533428992145,27,16.473961669020355
0.24272291199304163,6.4917042719898745,11,6.9074052309733815
0.2447213669656776,14.236122095026076,24,14.641837349976413
0.24127810401841998,14.75519588199677,25,15.162216430006083
0.2440627469914034,13.526146637974307,23,13.938049521006178
0.2441146929631941,16.450291946996003,28,16.85415082104737
0.24405319400830194,7.71678094699746,13,8.125998686009552
0.24738737603183836,11.249900958966464,19,11.657927861029748
