flower_inference,pollinator_inference,n_flowers,pipeline,"meta_data: threads=1, dataset_size=20, pollinator_batch_size=8"
0.3552906780023477,0.000236485997447744,0,0.38149021799472393
0.34371039700636175,21.319771024005604,28,21.839557400002377
0.31009500800428214,24.289255185998627,31,24.7615619720018
0.33175517199561,10.14326847600023,12,10.647178504004842
0.3381919489984284,11.41579169400211,13,11.931755721998343
0.36820168900158023,25.352313301998947,28,25.891303282005538
0.36820010100200307,26.882987132994458,29,27.425654000006034
0.3956857309967745,26.48112703300285,28,27.0565318020017
0.3960989309998695,8.476237464994483,9,9.124430269002914
0.37817809900298016,19.095675743003085,20,19.67641156800528
0.4275291149970144,23.037305065998225,24,23.63812631699693
0.403442458002246,24.16742615700059,25,24.757100732000254
0.3901704179952503,22.32888295000157,23,22.921965251000074
0.4065976790006971,26.08646090300317,27,26.691213951002283
0.4096991499973228,10.617856652002956,11,11.225325277002412
0.3877199330017902,23.4075272639966,24,24.022978549997788
0.3948328160040546,24.65613878399745,25,25.253106688003754
0.4020699719985714,22.597059654995974,23,23.206828517999384
0.39029849299549824,27.561200817006466,28,28.151954079999996
0.3889118250008323,12.695975973001623,13,13.286255924002035
